UNITID,ADMCON1,ADMCON2,ADMCON3,ADMCON4,ADMCON5,ADMCON6,ADMCON7,ADMCON8,ADMCON9,ADMCON10,ADMCON11,ADMCON12,APPLCN,APPLCNM,APPLCNW,APPLCNAN,APPLCNUN,ADMSSN,ADMSSNM,ADMSSNW,ADMSSNAN,ADMSSNUN,ENRLT,ENRLM,ENRLW,ENRLAN,ENRLUN,ENRLFT,ENRLFTM,ENRLFTW,ENRLFTAN,ENRLFTUN,ENRLPT,ENRLPTM,ENRLPTW,ENRLPTAN,ENRLPTUN,SATNUM,SATPCT,ACTNUM,ACTPCT,SATVR25,SATVR50,SATVR75,SATMT25,SATMT50,SATMT75,ACTCM25,ACTCM50,ACTCM75,ACTEN25,ACTEN50,ACTEN75,ACTMT25,ACTMT50,ACTMT75
198598,1,3,1,5,5,5,3,1,3,3,5,3,1349,652,687,10.0,0,1137.0,542.0,586.0,9.0,0,183.0,127.0,51.0,5.0,0,183.0,127.0,51.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
198613,5,5,1,5,5,5,5,1,3,5,5,5,3397,1588,1809,,0,2837.0,1329.0,1508.0,,0,395.0,206.0,189.0,,0,369.0,192.0,177.0,,0.0,26.0,14.0,12.0,,0.0,45.0,12.0,75.0,20.0,460.0,550.0,600.0,450.0,510.0,580.0,18.0,21.0,25.0,15.0,20.0,24.0,16.0,19.0,24.0
198695,1,3,1,1,1,5,5,1,3,5,1,5,12446,4929,7517,,0,9817.0,3747.0,6070.0,,0,1501.0,680.0,821.0,,0,1501.0,680.0,821.0,,0.0,,,,,,378.0,25.0,254.0,17.0,563.0,610.0,640.0,540.0,590.0,640.0,23.0,26.0,29.0,22.0,25.0,29.0,21.0,25.0,27.0
198756,1,5,1,1,3,3,3,1,3,3,5,3,2306,852,1228,4.0,222,583.0,283.0,299.0,1.0,0,266.0,144.0,122.0,0.0,0,259.0,139.0,120.0,,0.0,7.0,5.0,2.0,,0.0,,,,,,,,,,,,,,,,,,,
198808,1,5,1,1,5,3,5,1,3,5,1,5,1733,616,1095,,22,1063.0,383.0,679.0,,1,212.0,92.0,120.0,,0,212.0,92.0,120.0,,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
198835,1,5,1,5,5,5,3,1,3,5,5,3,5452,2073,3368,11.0,0,4519.0,1718.0,2801.0,0.0,0,395.0,187.0,208.0,,0,373.0,183.0,190.0,,0.0,22.0,4.0,18.0,,0.0,,,,,,,,,,,,,,,,,,,
198862,1,3,3,5,5,3,5,5,3,3,5,3,4074,1682,2369,,23,2598.0,1068.0,1530.0,,0,217.0,152.0,65.0,,0,217.0,152.0,65.0,,0.0,,,,,,36.0,17.0,7.0,3.0,400.0,450.0,500.0,400.0,425.0,460.0,14.0,17.0,21.0,13.0,14.0,16.0,15.0,16.0,20.0
198871,1,3,5,5,3,3,3,5,3,5,5,5,1026,731,295,,0,886.0,708.0,178.0,,0,235.0,178.0,57.0,,0,231.0,174.0,57.0,,0.0,4.0,4.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
198899,1,5,1,3,5,5,3,5,3,3,3,3,1597,804,793,,0,1185.0,591.0,594.0,,0,255.0,145.0,110.0,,0,247.0,139.0,108.0,,0.0,8.0,6.0,2.0,,0.0,,,,,,,,,,,,,,,,,,,
198950,1,5,1,1,1,3,5,5,3,5,5,5,1775,0,1775,,0,1299.0,,1299.0,,0,332.0,,332.0,,0,331.0,,331.0,,0.0,1.0,,1.0,,0.0,53.0,16.0,74.0,22.0,600.0,640.0,680.0,540.0,580.0,640.0,22.0,25.0,28.0,22.0,25.0,29.0,20.0,23.0,25.0
198969,1,5,1,1,5,3,5,5,3,5,5,5,2397,1746,639,12.0,0,1814.0,1275.0,531.0,8.0,0,326.0,218.0,108.0,0.0,0,323.0,216.0,107.0,,0.0,3.0,2.0,1.0,,0.0,40.0,12.0,46.0,14.0,530.0,580.0,600.0,533.0,560.0,600.0,23.0,25.0,26.0,21.0,23.0,26.0,23.0,25.0,26.0
199032,1,3,1,3,3,3,5,1,5,3,3,3,1440,615,824,1.0,0,980.0,415.0,565.0,0.0,0,210.0,112.0,98.0,,0,210.0,112.0,98.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
199069,1,3,1,3,3,3,3,1,3,3,3,3,1838,734,1104,,0,1371.0,556.0,815.0,,0,268.0,131.0,137.0,,0,254.0,130.0,124.0,,0.0,14.0,1.0,13.0,,0.0,,,,,,,,,,,,,,,,,,,
199102,1,5,1,1,3,3,5,1,3,3,3,3,25762,8148,17614,,0,14526.0,4353.0,10173.0,,0,3075.0,1006.0,2069.0,,0,3036.0,989.0,2047.0,,0.0,39.0,17.0,22.0,,0.0,882.0,29.0,758.0,25.0,480.0,530.0,580.0,480.0,520.0,560.0,17.0,20.0,23.0,15.0,19.0,22.0,16.0,18.0,22.0
199111,1,5,1,1,1,3,5,1,3,5,1,3,4278,1531,2747,,0,3179.0,1110.0,2069.0,,0,507.0,194.0,313.0,,0,503.0,191.0,312.0,,0.0,4.0,3.0,1.0,,0.0,80.0,16.0,121.0,24.0,600.0,645.0,685.0,545.0,595.0,655.0,21.0,24.0,28.0,21.0,24.0,29.0,19.0,23.0,26.0
199120,5,5,1,5,1,5,5,1,3,5,1,5,56341,23412,32929,,0,9639.0,3863.0,5776.0,,0,4435.0,1679.0,2756.0,,0,4425.0,1673.0,2752.0,,0.0,10.0,6.0,4.0,,0.0,1169.0,26.0,1398.0,32.0,670.0,720.0,750.0,680.0,740.0,780.0,30.0,32.0,34.0,29.0,33.0,35.0,27.0,30.0,33.0
199139,1,5,1,1,5,3,5,1,3,5,1,3,21355,9262,12093,,0,17007.0,7257.0,9750.0,,0,4157.0,2019.0,2138.0,,0,4061.0,1966.0,2095.0,,0.0,96.0,53.0,43.0,,0.0,1272.0,31.0,1869.0,45.0,540.0,590.0,640.0,530.0,590.0,650.0,20.0,23.0,27.0,19.0,22.0,26.0,19.0,23.0,26.0
199148,1,5,1,1,3,3,5,1,3,5,5,3,11515,3760,7755,,0,10587.0,3426.0,7161.0,,0,2343.0,785.0,1558.0,,0,2318.0,773.0,1545.0,,0.0,25.0,12.0,13.0,,0.0,123.0,5.0,214.0,9.0,570.0,610.0,660.0,540.0,580.0,620.0,22.0,24.0,27.0,21.0,24.0,27.0,19.0,23.0,25.0
199157,1,5,1,5,5,3,5,1,3,3,3,3,8423,2561,5862,,0,7107.0,2086.0,5021.0,,0,1079.0,339.0,740.0,,0,1072.0,335.0,737.0,,0.0,7.0,4.0,3.0,,0.0,11.0,1.0,19.0,2.0,400.0,500.0,590.0,410.0,470.0,540.0,15.0,18.0,23.0,15.0,16.0,22.0,16.0,17.0,20.0
199184,1,5,1,5,1,1,5,1,3,3,1,3,1139,407,730,,2,362.0,136.0,226.0,,0,210.0,90.0,120.0,,0,210.0,90.0,120.0,,0.0,0.0,0.0,0.0,,0.0,28.0,13.0,26.0,12.0,590.0,640.0,690.0,525.0,585.0,660.0,22.0,27.0,30.0,22.0,27.0,30.0,20.0,26.0,28.0
199193,1,5,1,1,5,3,5,1,3,5,1,5,35568,17461,18107,,0,16779.0,7434.0,9345.0,,0,5627.0,2727.0,2900.0,,0,5610.0,2718.0,2892.0,,0.0,17.0,9.0,8.0,,0.0,1432.0,25.0,1509.0,27.0,630.0,670.0,710.0,650.0,690.0,750.0,28.0,30.0,33.0,25.0,30.0,34.0,26.0,28.0,32.0
199209,3,3,3,3,3,3,3,1,3,3,3,3,2379,1713,666,,0,1628.0,1190.0,438.0,,0,249.0,163.0,86.0,,0,246.0,160.0,86.0,,0.0,3.0,3.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
199218,1,1,1,5,1,3,5,1,3,5,1,5,16860,6048,10812,,0,11605.0,3778.0,7827.0,,0,2370.0,861.0,1509.0,,0,2358.0,855.0,1503.0,,0.0,12.0,6.0,6.0,,0.0,166.0,7.0,348.0,15.0,620.0,660.0,690.0,600.0,640.0,680.0,24.0,26.0,29.0,23.0,25.0,29.0,23.0,25.0,27.0
199272,1,3,1,1,5,5,5,1,3,3,1,3,1434,585,842,7.0,0,906.0,377.0,529.0,0.0,0,136.0,81.0,55.0,,0,136.0,81.0,55.0,,0.0,0.0,0.0,0.0,,0.0,16.0,12.0,15.0,11.0,518.0,545.0,583.0,515.0,535.0,568.0,19.0,24.0,27.0,18.0,22.0,26.0,20.0,23.0,25.0
199281,1,5,1,1,5,3,5,1,3,3,5,3,3420,1356,1959,,105,3069.0,1183.0,1787.0,,99,714.0,320.0,388.0,,6,677.0,303.0,368.0,,6.0,37.0,17.0,20.0,,0.0,4.0,1.0,4.0,1.0,,,,,,,,,,,,,,,
199306,1,5,1,3,3,3,5,1,5,3,3,5,1299,641,658,,0,897.0,446.0,451.0,,0,165.0,98.0,67.0,,0,164.0,97.0,67.0,,0.0,1.0,1.0,0.0,,0.0,3.0,2.0,7.0,4.0,,,,,,,14.0,20.0,21.0,15.0,20.0,21.0,16.0,18.0,21.0
199412,1,5,1,1,5,3,5,5,3,5,5,5,3154,977,2177,,0,2248.0,710.0,1538.0,,0,303.0,129.0,174.0,,0,299.0,127.0,172.0,,0.0,4.0,2.0,2.0,,0.0,75.0,25.0,63.0,21.0,540.0,590.0,630.0,540.0,580.0,625.0,22.0,25.0,29.0,21.0,24.0,29.0,21.0,25.0,27.0
199458,1,1,1,3,5,3,5,1,3,3,1,3,210,133,77,0.0,0,133.0,80.0,53.0,,0,28.0,19.0,9.0,,0,28.0,19.0,9.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
199582,1,3,1,3,3,3,5,1,3,3,3,3,4918,2048,2851,19.0,0,2894.0,1188.0,1688.0,18.0,0,341.0,178.0,163.0,0.0,0,258.0,131.0,127.0,,0.0,83.0,47.0,36.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
199607,1,5,1,5,5,3,5,1,3,5,1,5,1159,5,1154,,0,1014.0,3.0,1011.0,,0,91.0,0.0,91.0,,0,88.0,,88.0,,0.0,3.0,,3.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
199643,1,5,1,1,1,3,5,1,3,3,5,5,2435,1053,1368,,14,1486.0,630.0,851.0,,5,200.0,124.0,76.0,,0,193.0,119.0,74.0,,0.0,7.0,5.0,2.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,
199698,1,3,1,3,3,3,3,1,3,3,3,3,1767,931,782,,54,1145.0,573.0,533.0,,39,179.0,97.0,76.0,,6,179.0,97.0,76.0,,6.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
199759,1,3,1,3,1,3,5,1,3,5,1,3,60,35,25,,0,48.0,28.0,20.0,,0,33.0,18.0,15.0,,0,12.0,7.0,5.0,,0.0,21.0,11.0,10.0,,0.0,16.0,48.0,15.0,45.0,550.0,590.0,670.0,430.0,540.0,590.0,19.0,21.0,23.0,17.0,23.0,23.0,16.0,18.0,22.0
199847,1,1,1,5,1,3,5,1,3,5,1,5,16857,7697,9160,,0,3602.0,1607.0,1995.0,,0,1370.0,621.0,749.0,,0,1370.0,621.0,749.0,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
199865,1,5,1,5,5,5,5,1,3,5,1,3,905,320,573,12.0,0,760.0,264.0,484.0,12.0,0,192.0,80.0,105.0,7.0,0,192.0,80.0,105.0,7.0,0.0,,,,,,1.0,1.0,30.0,16.0,,,,,,,25.0,28.0,31.0,26.0,30.0,34.0,20.0,24.0,28.0
199962,1,5,1,1,3,3,5,1,3,3,5,3,20292,7386,12777,129.0,0,17482.0,6126.0,11255.0,101.0,0,828.0,342.0,486.0,0.0,0,827.0,342.0,485.0,,0.0,1.0,0.0,1.0,,0.0,126.0,15.0,103.0,12.0,480.0,540.0,590.0,500.0,540.0,590.0,18.0,21.0,24.0,16.0,20.0,23.0,17.0,20.0,24.0
199999,1,5,1,3,3,3,5,1,3,3,3,3,7628,2178,5449,,1,5598.0,1531.0,4066.0,,1,855.0,226.0,629.0,,0,849.0,225.0,624.0,,0.0,6.0,1.0,5.0,,0.0,66.0,8.0,137.0,16.0,420.0,460.0,530.0,410.0,485.0,520.0,14.0,16.0,19.0,12.0,15.0,19.0,15.0,16.0,18.0
200004,1,5,1,1,5,3,5,1,3,5,5,3,17917,7118,10767,,32,15201.0,5913.0,9270.0,,18,1932.0,834.0,1097.0,,1,1914.0,821.0,1092.0,,1.0,18.0,13.0,5.0,,0.0,176.0,9.0,547.0,28.0,520.0,590.0,640.0,500.0,560.0,600.0,19.0,22.0,26.0,17.0,21.0,25.0,17.0,20.0,24.0
200059,1,5,1,1,3,3,5,1,3,5,5,5,729,357,372,,0,525.0,257.0,268.0,,0,242.0,131.0,111.0,,0,230.0,125.0,105.0,,0.0,12.0,6.0,6.0,,0.0,9.0,4.0,138.0,57.0,450.0,491.0,550.0,425.0,499.0,580.0,16.0,19.0,21.0,14.0,17.0,20.0,16.0,19.0,21.0
200156,1,5,1,5,5,3,3,1,3,3,5,5,1017,584,433,,0,936.0,556.0,380.0,,0,257.0,143.0,114.0,,0,256.0,142.0,114.0,,0.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
200217,1,5,1,5,5,5,5,5,5,5,3,5,1499,614,885,,0,1220.0,489.0,731.0,,0,458.0,202.0,256.0,,0,457.0,202.0,255.0,,0.0,1.0,0.0,1.0,,0.0,34.0,7.0,248.0,54.0,563.0,640.0,670.0,533.0,595.0,650.0,21.0,24.0,27.0,20.0,23.0,28.0,19.0,23.0,27.0
200226,1,3,1,5,3,3,3,5,5,3,5,3,292,152,140,,0,208.0,110.0,98.0,,0,108.0,53.0,55.0,,0,108.0,53.0,55.0,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
200253,1,5,1,3,3,3,5,5,3,3,3,3,498,204,294,,0,464.0,189.0,275.0,,0,378.0,147.0,231.0,,0,359.0,140.0,219.0,,0.0,19.0,7.0,12.0,,0.0,24.0,6.0,276.0,73.0,510.0,540.0,598.0,482.0,545.0,580.0,17.0,19.0,22.0,15.0,19.0,22.0,17.0,19.0,23.0
200280,1,3,1,1,3,3,3,1,3,3,3,3,6597,3523,3074,,0,5494.0,2806.0,2688.0,,0,1753.0,887.0,866.0,,0,1719.0,868.0,851.0,,0.0,34.0,19.0,15.0,,0.0,,,,,,,,,,,,,,,,,,,
200332,1,3,1,1,3,3,5,3,3,3,5,3,8535,3659,4876,,0,8166.0,3471.0,4695.0,,0,2513.0,1190.0,1323.0,,0,2485.0,1177.0,1308.0,,0.0,28.0,13.0,15.0,,0.0,16.0,1.0,1745.0,69.0,468.0,545.0,623.0,500.0,550.0,593.0,19.0,22.0,25.0,16.0,20.0,24.0,18.0,22.0,26.0
200484,1,1,1,3,1,3,1,3,3,3,1,3,144,67,77,,0,64.0,32.0,32.0,,0,31.0,18.0,13.0,,0,29.0,16.0,13.0,,0.0,2.0,2.0,0.0,,0.0,3.0,10.0,28.0,90.0,,,,,,,15.0,20.0,23.0,14.0,19.0,22.0,16.0,19.0,23.0
200572,1,3,1,1,3,3,5,1,3,3,3,3,429,230,198,1.0,0,358.0,187.0,170.0,1.0,0,205.0,102.0,103.0,0.0,0,185.0,95.0,90.0,,0.0,20.0,7.0,13.0,,0.0,5.0,2.0,147.0,72.0,540.0,550.0,550.0,490.0,530.0,560.0,17.0,19.0,23.0,15.0,19.0,21.0,16.0,19.0,22.0
200785,1,3,1,3,3,3,3,1,1,3,3,3,114,19,95,0.0,0,107.0,17.0,90.0,,0,74.0,12.0,62.0,,0,42.0,7.0,35.0,,0.0,32.0,5.0,27.0,,0.0,,,,,,,,,,,,,,,,,,,
200800,1,3,5,1,5,5,5,1,3,3,5,3,12282,5771,6511,,0,10178.0,4747.0,5431.0,,0,2115.0,1125.0,990.0,,0,2068.0,1103.0,965.0,,0.0,47.0,22.0,25.0,,0.0,374.0,18.0,1623.0,77.0,490.0,540.0,610.0,490.0,550.0,620.0,18.0,22.0,25.0,16.0,21.0,24.0,17.0,22.0,26.0
200846,1,3,5,1,5,5,5,1,3,3,5,3,322,122,200,,0,267.0,98.0,169.0,,0,144.0,58.0,86.0,,0,126.0,46.0,80.0,,0.0,18.0,12.0,6.0,,0.0,7.0,5.0,123.0,85.0,400.0,450.0,460.0,410.0,460.0,490.0,17.0,20.0,22.0,15.0,18.0,22.0,16.0,19.0,23.0
201061,1,3,1,3,3,1,3,1,3,3,3,3,426,67,297,62.0,0,426.0,67.0,297.0,62.0,0,87.0,9.0,77.0,1.0,0,86.0,9.0,76.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
201104,1,5,5,3,3,3,5,3,3,3,5,3,4565,2289,2276,,0,3276.0,1569.0,1707.0,,0,528.0,260.0,268.0,,0,486.0,228.0,258.0,,0.0,42.0,32.0,10.0,,0.0,36.0,8.0,255.0,48.0,530.0,585.0,630.0,543.0,575.0,620.0,20.0,23.0,26.0,19.0,22.0,25.0,18.0,23.0,26.0
201177,1,3,1,3,3,3,1,3,3,3,3,3,147,15,125,7.0,0,81.0,11.0,67.0,3.0,0,53.0,7.0,46.0,0.0,0,45.0,6.0,39.0,,0.0,8.0,1.0,7.0,,0.0,0.0,0.0,27.0,54.0,,,,,,,18.0,20.0,22.0,15.0,19.0,21.0,17.0,20.0,23.0
201195,1,5,1,1,5,3,5,1,3,3,1,3,4229,1799,2430,,0,3258.0,1483.0,1775.0,,0,643.0,296.0,347.0,,0,642.0,296.0,346.0,,0.0,1.0,0.0,1.0,,0.0,178.0,28.0,307.0,48.0,523.0,600.0,650.0,520.0,580.0,648.0,20.0,23.0,27.0,20.0,23.0,27.0,19.0,23.0,26.0
201371,1,5,1,5,5,3,5,1,3,3,5,3,1105,588,512,5.0,0,1064.0,561.0,499.0,4.0,0,162.0,87.0,75.0,0.0,0,162.0,87.0,75.0,,0.0,0.0,0.0,0.0,,0.0,4.0,3.0,23.0,14.0,,,,,,,15.0,18.0,19.0,12.0,15.0,18.0,15.0,16.0,18.0
201441,1,5,1,1,5,3,5,1,3,3,5,3,17447,6859,10588,,0,13723.0,5272.0,8451.0,,0,2937.0,1217.0,1720.0,,0,2921.0,1209.0,1712.0,,0.0,16.0,8.0,8.0,,0.0,568.0,19.0,2126.0,72.0,490.0,550.0,600.0,500.0,550.0,600.0,20.0,22.0,25.0,18.0,21.0,24.0,17.0,21.0,25.0
201548,1,3,1,5,5,3,5,1,3,3,3,3,4370,1935,2435,,0,3153.0,1295.0,1858.0,,0,518.0,217.0,301.0,,0,518.0,217.0,301.0,,0.0,0.0,0.0,0.0,,0.0,81.0,16.0,331.0,64.0,470.0,560.0,593.0,490.0,540.0,593.0,18.0,21.0,24.0,15.0,20.0,24.0,17.0,19.0,24.0
201645,1,5,1,1,1,5,5,1,3,5,1,5,38701,19838,18863,0.0,0,10607.0,5357.0,5250.0,,0,1553.0,818.0,735.0,,0,1553.0,818.0,735.0,,0.0,,,,,,650.0,42.0,335.0,22.0,680.0,720.0,750.0,730.0,770.0,790.0,32.0,33.0,35.0,33.0,34.0,35.0,30.0,33.0,35.0
201654,1,5,1,5,1,3,5,1,3,3,3,3,5435,2086,3349,,0,3526.0,1464.0,2062.0,,0,1139.0,540.0,599.0,,0,1133.0,537.0,596.0,,0.0,6.0,3.0,3.0,,0.0,397.0,35.0,576.0,51.0,580.0,640.0,690.0,550.0,610.0,690.0,23.0,26.0,29.0,23.0,26.0,32.0,22.0,25.0,28.0
201690,1,3,1,1,5,3,5,1,3,3,5,3,3814,1190,2492,132.0,0,3388.0,1081.0,2216.0,91.0,0,614.0,282.0,332.0,0.0,0,545.0,254.0,291.0,,0.0,69.0,28.0,41.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
201821,1,3,1,3,5,3,5,3,3,3,5,5,380,28,348,4.0,0,270.0,18.0,250.0,2.0,0,102.0,9.0,93.0,0.0,0,99.0,9.0,90.0,,0.0,3.0,0.0,3.0,,0.0,8.0,8.0,98.0,96.0,440.0,490.0,510.0,440.0,500.0,510.0,17.0,19.0,22.0,15.0,19.0,21.0,15.0,17.0,21.0
201885,1,5,1,1,5,3,5,1,3,5,1,3,29025,13240,15785,,0,25024.0,11523.0,13501.0,,0,6369.0,3177.0,3192.0,,0,6283.0,3144.0,3139.0,,0.0,86.0,33.0,53.0,,0.0,662.0,10.0,2634.0,41.0,580.0,620.0,670.0,580.0,640.0,690.0,24.0,26.0,29.0,23.0,25.0,30.0,23.0,26.0,29.0
202046,1,3,1,3,5,1,5,1,3,3,1,3,693,191,502,,0,484.0,120.0,364.0,,0,154.0,38.0,116.0,,0,154.0,38.0,116.0,,0.0,,,,,,22.0,14.0,43.0,28.0,570.0,620.0,660.0,510.0,570.0,620.0,21.0,24.0,28.0,20.0,26.0,30.0,18.0,22.0,26.0
202073,5,3,1,5,1,1,5,1,3,5,1,3,378,204,163,11.0,0,137.0,86.0,48.0,3.0,0,41.0,25.0,13.0,3.0,0,41.0,25.0,13.0,3.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
202134,1,3,1,1,3,3,5,1,3,3,5,5,11570,3567,6877,1126.0,0,9872.0,3245.0,6619.0,8.0,0,1654.0,610.0,1042.0,2.0,0,1628.0,597.0,1029.0,2.0,0.0,26.0,13.0,13.0,0.0,0.0,351.0,21.0,664.0,40.0,450.0,510.0,570.0,430.0,510.0,560.0,18.0,19.0,25.0,16.0,20.0,24.0,16.0,19.0,25.0
202170,1,3,3,3,5,1,3,1,3,3,1,5,776,188,504,84.0,0,706.0,167.0,464.0,75.0,0,227.0,53.0,137.0,37.0,0,225.0,53.0,135.0,37.0,0.0,2.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
202480,1,3,1,5,1,3,5,1,3,3,5,3,18864,9385,9181,298.0,0,13969.0,6595.0,7199.0,175.0,0,1996.0,1020.0,950.0,26.0,0,1991.0,1018.0,947.0,26.0,0.0,5.0,2.0,3.0,0.0,0.0,335.0,17.0,851.0,43.0,588.0,630.0,673.0,570.0,640.0,690.0,24.0,27.0,30.0,23.0,26.0,31.0,23.0,26.0,29.0
202514,1,3,1,3,5,3,5,1,3,3,3,3,2722,2304,418,0.0,0,1711.0,1449.0,262.0,,0,149.0,102.0,47.0,,0,146.0,100.0,46.0,,0.0,3.0,2.0,1.0,,0.0,0.0,0.0,5.0,3.0,,,,,,,18.0,19.0,21.0,14.0,17.0,21.0,16.0,18.0,21.0
202523,1,5,1,1,1,5,5,1,3,5,1,5,12220,5534,6686,0.0,0,2684.0,1222.0,1462.0,,0,683.0,327.0,356.0,,0,683.0,327.0,356.0,,0.0,,,,,,188.0,28.0,175.0,26.0,630.0,680.0,710.0,640.0,690.0,750.0,29.0,31.0,32.0,29.0,32.0,34.0,26.0,28.0,31.0
202763,1,3,5,5,5,5,3,1,3,5,5,3,3609,1105,2403,11.0,90,3103.0,934.0,2096.0,11.0,62,672.0,196.0,476.0,0.0,0,667.0,195.0,472.0,,0.0,5.0,1.0,4.0,,0.0,,,,,,,,,,,,,,,,,,,
202903,1,3,1,3,1,3,5,5,3,3,3,3,174,75,99,,0,111.0,50.0,61.0,,0,74.0,31.0,43.0,,0,52.0,17.0,35.0,,0.0,22.0,14.0,8.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
202912,1,3,1,3,3,3,5,1,3,3,3,3,32,3,29,,0,24.0,3.0,21.0,,0,24.0,3.0,21.0,,0,16.0,3.0,13.0,,0.0,8.0,0.0,8.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
202985,3,3,3,3,3,3,3,3,1,3,3,3,14,3,11,,0,4.0,1.0,3.0,,0,4.0,1.0,3.0,,0,4.0,1.0,3.0,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
203030,3,3,1,3,3,3,3,3,1,3,3,3,6,1,5,,0,6.0,1.0,5.0,,0,6.0,1.0,5.0,,0,6.0,1.0,5.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
203085,1,3,1,5,5,3,5,3,3,5,5,3,1801,1102,698,1.0,0,1285.0,767.0,518.0,0.0,0,241.0,148.0,93.0,,0,241.0,148.0,93.0,,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
203128,1,5,1,5,5,3,3,1,3,3,5,3,1896,1032,849,15.0,0,1766.0,954.0,798.0,14.0,0,192.0,107.0,84.0,1.0,0,191.0,107.0,83.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
203368,1,5,1,1,1,5,5,5,3,5,1,5,4310,2271,2039,,0,3550.0,1833.0,1717.0,,0,566.0,310.0,256.0,,0,566.0,310.0,256.0,,0.0,,,,,,99.0,18.0,133.0,24.0,590.0,630.0,660.0,570.0,600.0,660.0,25.0,27.0,30.0,24.0,28.0,31.0,25.0,26.0,29.0
203386,3,3,1,3,3,1,3,5,1,3,3,3,312,29,283,0.0,0,280.0,26.0,254.0,,0,234.0,21.0,213.0,,0,234.0,21.0,213.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
203517,1,3,1,5,3,3,5,3,3,5,5,3,20369,7748,12621,,0,17929.0,6629.0,11300.0,,0,4281.0,1555.0,2726.0,,0,4251.0,1539.0,2712.0,,0.0,30.0,16.0,14.0,,0.0,862.0,20.0,2507.0,59.0,490.0,550.0,620.0,500.0,550.0,600.0,18.0,21.0,25.0,17.0,21.0,24.0,17.0,20.0,25.0
203535,1,5,1,1,1,3,5,1,3,5,5,3,8116,3612,4504,,0,2784.0,1052.0,1732.0,,0,531.0,221.0,310.0,,0,531.0,221.0,310.0,,0.0,,,,,,82.0,15.0,85.0,16.0,690.0,720.0,760.0,660.0,700.0,755.0,31.0,33.0,34.0,33.0,35.0,35.0,27.0,30.0,32.0
203544,1,5,1,5,5,5,5,1,3,3,3,3,587,100,487,,0,202.0,36.0,166.0,,0,98.0,18.0,80.0,,0,73.0,14.0,59.0,,0.0,25.0,4.0,21.0,,0.0,0.0,0.0,56.0,57.0,,,,,,,18.0,20.0,23.0,16.0,20.0,23.0,17.0,19.0,24.0
203580,1,3,1,5,5,5,5,1,3,3,5,5,1085,563,475,47.0,0,587.0,299.0,277.0,11.0,0,225.0,154.0,70.0,1.0,0,225.0,154.0,70.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,12.0,63.0,28.0,490.0,540.0,590.0,510.0,540.0,580.0,20.0,23.0,26.0,18.0,22.0,25.0,18.0,23.0,26.0
203757,1,3,1,3,3,3,5,1,3,3,3,3,1082,461,615,6.0,0,654.0,269.0,383.0,2.0,0,172.0,83.0,89.0,0.0,0,170.0,82.0,88.0,,0.0,2.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
203775,1,3,1,1,3,3,5,1,3,3,5,5,1395,639,742,8.0,6,1082.0,477.0,601.0,3.0,1,211.0,113.0,98.0,0.0,0,209.0,112.0,97.0,,0.0,2.0,1.0,1.0,,0.0,26.0,12.0,132.0,63.0,488.0,550.0,590.0,455.0,545.0,600.0,18.0,21.0,23.0,16.0,20.0,23.0,17.0,20.0,24.0
203845,1,3,1,1,1,5,5,1,3,5,1,5,2467,1263,1204,0.0,0,2044.0,1011.0,1033.0,,0,321.0,187.0,134.0,,0,320.0,187.0,133.0,,0.0,1.0,0.0,1.0,,0.0,61.0,19.0,195.0,61.0,480.0,520.0,580.0,460.0,505.0,550.0,18.0,21.0,24.0,15.0,19.0,23.0,16.0,20.0,24.0
